Verb,Fightin_Word_Score_GPT,Fightin_Word_Score_LLAMA
controleren,0.4052757554441974,0.3347560992054069
blijken,0.4052757554441974,-1.537053915040174
bewaken,0.4052757554441974,0.4042455171981337
kopen,0.4052757554441974,0.3347560992054069
vertonen,0.4459766749478801,0.3347560992054069
zorgen,0.4459766749478801,0.4042455171981337
doen,0.4459766749478801,2.5221484277245394
trekken,0.4459766749478801,0.5144398607252756
nspireren,0.4459766749478801,0.3347560992054069
bereiken,0.4459766749478801,-1.7748861240318012
bekendstaan,0.4459766749478801,0.3214072636938396
vertrouwen,0.4748639964987122,0.7373040695606999
bewaren,0.4748639964987122,0.5432996733399383
verkennen,0.4748639964987122,-0.6539858576901101
veroveren,0.4748639964987122,0.3347560992054069
zet,0.4748639964987122,0.4737695359146183
verdwijnen,0.4748639964987122,-0.4619236081564807
lijken,0.4972779114856651,-0.1385919460164584
duiken,0.4972779114856651,0.3347560992054069
terugvinden,0.4972779114856651,0.7646294947667479
besluiten,0.4972779114856651,4.2437080516105645
duikt,0.4972779114856651,0.4042455171981337
openen,0.5051954870262897,0.5870814155235963
betrekken,0.5051954870262897,0.3347560992054069
behouden,0.5155978444946805,0.4042455171981337
lezen,0.5155978444946805,0.3347560992054069
kiezen,0.5155978444946805,0.6577442202667271
veranderen,0.5310930477331591,0.5432996733399383
bewijzen,0.5310930477331591,0.3347560992054069
schilderen,0.5310930477331591,3.46565907350836
ontmaskeren,0.5310930477331591,0.5656900522418381
weten,0.5310930477331591,3.48438532864667
opgeven,0.5445210762874773,0.4961516613429167
liggen,0.5669748904062598,0.5144398607252756
lopen,0.5669748904062598,0.4961516613429167
beslissen,0.5853377771980092,0.4449141393311189
onderzoeken,0.6143530894527003,0.4042455171981337
zitten,0.6555797708254247,0.9998076337169152
drijven,0.6555797708254247,0.4042455171981337
redden,0.6555797708254247,0.5432996733399383
blijven,0.7875970834896663,0.665490287381406
ontwerpen,0.7875970834896663,-0.5838314808546742
leren,0.8303584900363351,-0.5838314808546742
ervaren,0.9051646369244288,-2.59660483971484
ontvangen,0.9051646369244288,-0.8895737376776964
oplossen,0.9051646369244288,0.4737695359146183
realiseren,0.9084822091182516,1.0957946893788728
renoveren,1.0110838093131018,-0.6539858576901101
gaan,1.0296887923051647,-8.611156063587858
zien,1.0296887923051647,3.767932141925464
samenwerken,1.120419881269104,-0.5838314808546742
beginnen,1.1396885118740194,4.326625074711744
komen,1.222751514250352,0.0561441353694807
laten,1.277282096981737,0.6402064533613565
wijden,1.2871682365691155,-2.250065940467221
beseffen,1.5742162282883982,0.4961516613429167
dwingen,1.7586886986767436,-5.892867740504599
twijfelen,2.0903707759242804,0.5920251504349878
achterhalen,2.1391655664805933,0.4042455171981337
